IMSI,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12
bc5d24f75068b1c575146ba14a6366fd,T520,T520,T520,T520,T520,Redmi 2T,Redmi 2T,Redmi 2T,2014017,PLK-AL10,PLK-AL10,PLK-AL10
54cb1ccc7153eb827ed49bb1b10346ad,T8100,T8100,Coolpad 8085,Coolpad 8085,Coolpad 8085,Coolpad 8085,Coolpad 8085,Coolpad 8085,Coolpad 8085,Coolpad 8085,Coolpad 8085,Coolpad 8085
e6478c48d2b328a02aec2aecf3724724,C8813D,C8813D,C8813D,C8813D,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00
61f462b5354e4eaa6ba225decd9c0d89,U5500,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02
323212a08f68ecd0e61b3bac09b5e777,E173,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012052,2012052,2012052,2012052
903db9ad8b1d501ded329f86563e49aa,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00
a30a2010308a33d9c0ccdd4e1dff9899,U5500,U5500,U5500,U5500,U5500,U5500,U5500,U5500,H60-L02,H60-L02,H60-L02,H60-L02
0fe8c83b548e40bd05187844d9ff7465,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
e885d4bd4c9dab58c73ab9076e612ab1,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
16a5a4bf22fedbdeb043a2c5702ebb4e,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
d32a375251214028a9f2d83929f83c4b,U8500,U8500,U8500,U8500,U8500,U8500,U8500,U8500,HUAWEI U8500,HUAWEI U8500,HUAWEI U8500,HUAWEI U8500
4b907a0dff25930f8a4665f1915a67ac,U5500,U5500,U5500,U5500,U5500,U5500,U5500,U5500,H60-L02,H60-L02,H60-L02,H60-L02
edb9ba099cc069e6d5876b4e88d336d7,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
edf86dd8cb7f499889d398d6c7499457,U5500,U5500,U5500,U5500,U5500,U5500,U5500,U5500,H60-L02,H60-L02,H60-L02,H60-L02
8c3a5259e787123352dd4a0de85d0997,P6-C00,P6-C00,P6-C00,P6-C00,P6-C00,P6-C00,P6-C00,P6-C00,HUAWEI P6-C00,HUAWEI P6-C00,HUAWEI P6-C00,HUAWEI P6-C00
9270bf0b8ee0f34e6a70df8fb92cb9bc,U5500,U5500,U5500,U5500,U5500,U5500,U5500,U5500,H60-L02,H60-L02,H60-L02,H60-L02
3c7f8221dae977b3b1a93e98140347d7,G5000,G5000,G5000,G5000,G5000,G5000,G5000,G5000,HUAWEI G5000,HUAWEI G5000,HUAWEIG5000,HUAWEIG5000
bc364d21244a38f4cd3e8c59735dd5ab,Y550,Y550,Y550,Y550,Y550,Y550,Y550,Y550,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
d2fa56ca4ce1ef2434129cdfd6b3741c,D2-0082,D2-0082,D2-0082,D2-0082,D2-0082,D2-0082,D2-0082,D2-0082,HUAWEI D2-0082,HUAWEI D2-0082,HUAWEI D2-0082,A1431
cc4a9a5daf18dfc38e1b38ac0c05930c,Y310-5000,GT-E1200R,GT-E1200R,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,HUAWEI Y310-5000,HUAWEI Y310-5000,HUAWEI Y310-5000,HUAWEI Y310-5000
6110a2fd508030f3661ecf342ef9d430,T8828,T8828,T8828,T8828,GT-S7568,GT-S7568,GT-S7568,GT-S7568,GT-S7568,GT-S7568,GT-S7568,GT-S7568
133da937a87fca4315d9028492e1f3e5,T8950,T8950,T8950,T8950,T8950,T8950,T8950,T8950,Lenovo K50-t5,Lenovo K50-t5,Lenovo K50-t5,Lenovo K50-t5
943397fe7e98234aeec5baf69bd804f3,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
9884d02170bf19542f03ef61c0071ad1,Y550,Y550,Y550,Y550,Y550,G750-T01(Honor 3x),616,G750-T01(Honor 3x),HUAWEI G750-T01,HUAWEI G750-T01,ZTE U880E,OBEE616
f15440353d4717f5adb3eba4fee21fc4,G660,G660,G660,G660,G660,G660,G660,G660,HUAWEI G660-L075,HUAWEI G660-L075,HUAWEI G660-L075,HUAWEI G660-L075
beffd6bb944fcf8ad45654cfe017e023,C8816D,S90-t,S90-t,S90-t,S90-t,S90-t,S90-t,S90-t,Lenovo S90-t,Lenovo S90-t,Coolpad 8675-FHD,Coolpad 8675-FHD
04de7b43fa29e1fc463050c231647860,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,H30-U10,H30-U10
521835c9a89333340f44e0cb64e87b31,Y550,Y550,Y550,Y550,Y550,Honor 3C,Honor 3C,Honor 3C,H30-C00,H30-C00,H30-C00,H30-C00
9829441559ce77b865fd690bc4014355,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,MI-ONE S,A3800-d,Lenovo A3800-d,Lenovo A3800-d,SM-G3818,SM-G3818
6b33d01d2e989bfb18c3f439ba9ad0a1,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10,H30-U10
c4af41f647bc63384be12850095cf8e9,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00
73d04f0d53ac14964df660f230447754,V830S,V830S,V830S,V830S,V830S,V830S,V830S,V830S,HUAWEI G6-C00,HUAWEI G6-C00,HUAWEI G6-C00,HUAWEI G6-C00
045957d186f4e4b772266db5a7e1133c,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,ALE-UL00,HUAWEI ALE-UL00,HUAWEI ALE-UL00,HUAWEI ALE-UL00,HUAWEI ALE-UL00
a0d4cfdc0dba230dc4152badf9f50959,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06
1b63e97ea78f6e13ce538e673b447cdb,P6-U06,GT-I9100(Galaxy S2),GT-I9100(Galaxy S2),GT-I9100(Galaxy S2),GT-I9100(Galaxy S2),GT-I9100(Galaxy S2),GT-I9100(Galaxy S2),GT-I9100(Galaxy S2),"Samsung Galaxy(SM-T217,SPH-L520,SPH-L600,SCH-I545,SCH-R530,SPH-L720,SCH-I535,SCH-I200,SCH-R960,SCH-R970,SCH-R890,SM-P905,SM-N9009,SM-G730V,SPH-L710,SM-T217S,SCH-I435)","Samsung Galaxy(SM-T217,SPH-L520,SPH-L600,SCH-I545,SCH-R530,SPH-L720,SCH-I535,SCH-I200,SCH-R960,SCH-R970,SCH-R890,SM-P905,SM-N9009,SM-G730V,SPH-L710,SM-T217S,SCH-I435)","SAMSUNGGALAXY(SM-T217,SPH-L520,SPH-L600,SCH-I545,SCH-R530,SPH-L720,SCH-I535,SCH-I200,SCH-R960,SCH-R970,SCH-R890,SM-P905,SM-N9009,SM-G730V,SPH-L710,SM-T217S,SCH-I435)","SAMSUNGGALAXY(SM-T217,SPH-L520,SPH-L600,SCH-I545,SCH-R530,SPH-L720,SCH-I535,SCH-I200,SCH-R960,SCH-R970,SCH-R890,SM-P905,SM-N9009,SM-G730V,SPH-L710,SM-T217S,SCH-I435)"
78a64caadfd54aa08625b07a70d07b91,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10
24cc006f975c7f71b4f5c92f278586ac,T9200,T9200,T9200,T9200,T9200,T9200,T9200,T9200,A1528,A1528,A1528,A1528
e7ef47f49a98d30b1a9ec06f563c3195,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
f900afefbfaaeedbc730506445c7f657,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,HUAWEI G610-T11
fe172267fa6992b32b85d0214984cd65,Y550,Y550,Y550,Y550,Y550,G750-T01(Honor 3x),G750-T01(Honor 3x),G750-T01(Honor 3x),HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
df966f53b47ea7230b3511b1d471f9f2,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,HUAWEI P6-U06,A1530,A1530,A1530
12330c814d2afc4eb3adf6189e5bac33,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI Y325-T00
6921c0d5344665c10f4352d83c67ea72,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02
e585188097db848df33b2f3128913759,U9508,U9508,U9508,U9508,U9508,U9508,U9508,U9508,HUAWEI U9508,HUAWEI U9508,HUAWEI U9508,HUAWEI U9508
160e999b2ef0d0f81f5ed174127c1f2d,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,2014112,2014112,2014112
7458bd03090bd7401526f57e2cdea59b,Y535D,Y535D,Y535D,T8951,T8951,T8951,T8951,T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951
8e6c586ccb1aea66e1a0fbd3f5a9c443,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
90fa451249fa5777b2258ac394a804de,Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),H30-T10,H30-T10,H30-T10,H30-T10
ed74daf52f8298b9d41b075745bcf8b0,U5500,U5500,U5500,U5500,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02
5403b93e75e04889131bf0b2f0f45082,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,A1524,A1524,A1524,A1524
ba0e06d2a1c48587116718704806c92c,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,HUAWEI MT7-TL00,HUAWEI MT7-TL00,HUAWEI MT7-TL00,HUAWEI MT7-TL00
7a36a26259290524350ea984e3effd71,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,H30-U10,H30-U10
dc1f20a44a8b814655a339d3f11ab854,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,iPhone 5S,iPhone 5S,iPhone 5S,A1530,A1530,A1530,A1530
3cf03ae625a1049aa8e9469be7b3d668,G2201C,G2201C,G2201C,G2201C,G2201C,2610,G2201C,G2201C,HUAWEI  G2201C,HUAWEI  G2201C,HUAWEIG2201C,HUAWEIG2201C
7903d2d7f4d25b484a205be039b35f8b,U9200,208,208,208,208,208,U9200,U9200,HUAWEI MT7-TL10,Nokia 208,Nokia 208,IPHONE6S(A1688)
2ed1f9166dd7f92e028b1bf735df1f57,G5000,G5000,G5000,G5000,G5000,G5000,G5000,G5000,HUAWEI G5000,HUAWEI G5000,HUAWEIG5000,HUAWEIG5000
9df8c3534a0433f7e5743f5a314ad0ec,Y220T,Y220T,S650/A516/A880,S650/A516/A880,S650/A516/A880,S650/A516/A880,S650/A516/A880,S650/A516/A880,Lenovo S650,Lenovo S650,Lenovo A516,Lenovo A516
42a8bdcea4c38dea906d44dc448fcde6,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-T00,HUAWEI G730-T00,HUAWEI G700-T01,HUAWEI G730-T00
1e9214203aba03854a845847d663a6fe,Honor 6,Honor 6,Honor 6,Honor 6,Honor 6,Honor 6,Honor 6,Honor 6,H60-L21,H60-L21,H60-L11,H60-L11
ac9c3a086c12d10015d8431fdde28d29,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00
de1d38d98ed1e2e276dd609182e8b22c,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10
5e374c47329779c4265fd829a59e1bdf,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,HUAWEI G520-0000,HUAWEI G520-0000,HUAWEI G520-0000,HUAWEI G520-0000
07eb4f8e27e426095e1582acd67918f3,Y600,Y600,Y600,Y600,Y600,Y600,Y600,Y600,HUAWEI Y600D-C00,HUAWEI Y600D-C00,HUAWEI Y600D-C00,HUAWEI Y600D-C00
71df6c4c605932e984d4d645934893a2,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,2015561,2015561,2015561
338d6ab73b68f2d0ed089d4c35d7ef68,U8500,Coolpad 7298D,Coolpad 7298D,Coolpad 7298D,Coolpad 7298D,Coolpad 7298D,Coolpad 7298D,Coolpad 7298D,Coolpad 7298D,Coolpad 7298D,Coolpad 7295C,Coolpad 7298D
e2c597b89342dfea95d7db4dd429d772,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
98754346f8bfb19b7a08f783af2b5877,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10,Hol-U10
d3e24d79a22fea70071ac5202514cef1,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,HUAWEI G610-U00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
4ca1bbc1c1d9caf1adb166038d985af2,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,2014215,2012121,2014215
226e0e750e4a425f7f419852981cd745,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,PE-TL10,PE-TL10,PE-TL10,PE-TL10
e85e1beed557fbb93bd1a3714ea90dc7,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303
1dc1a7479418d9ac282d07d95967bc71,MT1-U06,MT1-U06,MT1-U06,MT1-U06,MT1-U06,MT1-U06,MT1-U06,MT1-U06,HUAWEI MT1-U06,HUAWEI MT1-U06,HUAWEI MT1-U06,HUAWEI MT1-U06
541f432d2ffd49b50043317bbf8ed949,GTM900,GTM900,GTM900,GTM900,GTM900,GTM900,GTM900,GTM900,Huawei GTM900,Huawei GTM900,HUAWEIGTM900,HUAWEIGTM900
084f99460c0d943ef4b8117dee445d80,Y511,Y511,Y511,Y511,Y511,Y511,Y511,Y511,HUAWEI Y511-T00,GT-S7568,GT-S7568,GT-S7568
1f854be05ffc7eae981df8354c0fb9d0,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
3f3c13edd0dd8302c8ec1d683907bdd2,C199,C199,C199,C199,C199,C199,C199,C199,HUAWEI C199s,HUAWEI C199s,HUAWEI C199,HUAWEI C199
4582252e62c61b3114f45e15bf7db147,C8813Q,C8813Q,C8813Q,C8813Q,2610,2610,2610,2610,2610,2610,2610,2610
80d61ee9555753ac5f7bf8c602f3b465,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00,G621-TL00
adc565ca522cfb507ff8c650b580c42b,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7-L09(Ascend P7),HUAWEI P7-L09,HUAWEI P7-L09,HUAWEI C8817L,HUAWEI MT7-CL00
97ecef8a88e843694ef4e44797eea3f1,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M
015e677d2064a2b658c3c99546b672ce,U8800,U8800,U8800,U8800,U8800,U8800,U8800,U8800,"U8800, U8800, IDEOS X5","U8800, U8800, IDEOS X5","U8800,U8800,IDEOSX5","U8800,U8800,IDEOSX5"
e830d8d4900200caf404696583497a84,Honor 3C(CM),ZTE-U X850,ZTE-U X850,GT-I9300(Galaxy S3),Ascend P7,A788t,ZTE-U X850,ZTE-U X850,SH6320C,ZTE-U X850,Coolpad 8085Q,ZTE-UX850
861b5e6b50c7ef33ba657c5ed3eb587a,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00
30a629e7d8a1344606a696ebc7f2ef55,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
f91a387efff56003fa21f2cdc9399894,T7100+,T7100+,R7007,R7007,R7007,R7007,R7007,R7007,OPPO R7007,OPPO R7007,OPPO R7007,OPPO R7007
677dd5a8efee1c8fff9492e5af761713,Y511,Y511,Y511,Y511,Y511,Z1209,vivo X3L,Y511,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00
1819df73549a328a26e4e7c947dc00db,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G620-L72,G620-L72,HUAWEI G620-L72,HUAWEI G620-L72,HUAWEI G620-L72,HUAWEI G620-L72
e52ce137b64608d91c148a77b7b580ff,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
65e856d17d4e3337b7a92265deafa887,G525-U00,G525-U00,G525-U00,G525-U00,G525-U00,G525-U00,G525-U00,G525-U00,HUAWEI G525-U00,HUAWEI G525-U00,HUAWEI G525-U00,HUAWEI G525-U00
024433471672af09e61203d4539efe34,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
74c7ff986907350d4694890412e3bbe5,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00
869513c2a0c543f9a6c3c532cd479a10,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,HUAWEI P7-L09,HUAWEI P7-L09,HUAWEI C8817L,HUAWEI P7-L09
8a3040dec27d4a8852fc91384879a823,Y550,Y550,Y550,Y550,Y550,Y550,Y550,Y550,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
083aff0b834bca68d82633e81eb61c28,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,HUAWEI Y518-T00,HUAWEI Y518-T00,HUAWEI Y518-T00,HUAWEI Y518-T00
56722ce57560d339a68968a8e4a58fea,U8825D,U8825D,U8825D,U8825D,U8825D,U8825D,U8825D,GT-S7562(Galaxy S DUOS),GT-S7562,GT-S7562,GT-S7562,GT-S7562
fab1fd4c75dab1a0a9c78a3a5c45f87d,T8951,T8951,T8951,T8951,T8951,T8951,T8951,T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951
719facaf4d5b375914499aea04515ead,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
1f29b894c33194946d27cccfeaaced5a,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610+,G610+,G610+,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
dce99f9a5ef5674094074d35b584f409,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
323c6a90994d5be209c78a2547586e5b,Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),G610+,G610+,G610+,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
e0914b56299f90e767275b35c5e6ba67,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
f82a15abc9dc59c1005c792f6d3574c1,Magnolia,iPhone 4S,Honor 6,GT-I9508,GT-I9508,GT-I9508,GT-I9508,GT-I9508,GT-I9508,GT-I9508,GT-I9508,GT-I9508
843c9f0badba6a3a9336c3a6f9e96aaf,Che1-CL20,Che1-CL20,Che1-CL20,Honor 4X,Honor 4X,Honor 4X,Honor 4X,Honor 4X,Che1-CL20,Che1-CL20,Che1-CL20,Che1-CL20
88b03d30f8325e00e3c3c5e129fae2b6,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,SM-N9002,SM-N9002
770524bd5ad9325e6b68f5ffa264aee2,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
3da7c5da79f9eb293cf6492ada5b4373,Y220T,Y220T,Y220T,Y220T,MI 4,MI 4,MI 4,MI 4,2014719,2014719,2014719,2014719
828ab7463d40f0e51a50a0ec72113c4f,U9510E,U9510E,U9510E,U9510E,U9510E,U9510E,U9510E,U9510E,HUAWEI U9510E,HUAWEI U9510E,HUAWEI U9510E,HUAWEI U9510E
7381171646cd79187a09faa23873768d,T7050,T7050,T7050,T7050,T7050,T7050,T7050,T7050,HUAWEI T7050,HUAWEI T7050,HUAWEI T7050,HUAWEI T7050
c7606d306ad6224ebc8c3bd5785848a1,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M
4339296abac50bfa8958d74b133d1a60,Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),606w,HTC 606w,HTC 606w,H30-T10,H30-T10
6a9513e2ec3c9d0da3e462bb7646ca4b,V830S,V830S,V830S,V830S,V830S,G6-C00,G6-C00,G6-C00,HUAWEI G6-C00,HUAWEI G6-C00,HUAWEI G6-C00,HUAWEI G6-C00
f9f16f339e5d5d0677ac5a2c53d5f81e,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M,ETS315M
39f403d56fd1e88502be0ae5df496a96,G8600,G8600,Ascend P7,Ascend P7,C199,C199,C199,C199,HUAWEI C199s,HUAWEI C199s,HUAWEI C199,HUAWEI C199
5485b2c2b61eff7b2566d36b7a57d6b3,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,H30-U10,H30-U10
ce10a6dc2948b8f3ba4e2fcebfbad7c6,E1552,GT-I9500(Galaxy S4),GT-I9500(Galaxy S4),GT-I9500(Galaxy S4),GT-I9500(Galaxy S4),H3X,GT-I9500(Galaxy S4),H3X,2014912,2014912,2014912,2014912
947ac31f13fa1b24fc503b82a27b2a85,U5500,U5500,U5500,U5500,U5500,U5500,U5500,U5500,H60-L02,A1431,GiONEE GN151,GiONEE GN151
5c1561c5277b9d2e13227138ee2354e3,G5000,G5000,G5000,G5000,G5000,G5000,G5000,G5000,HUAWEI G5000,HUAWEI G5000,HUAWEIG5000,HUAWEIG5000
e1c35b048004302e63ddce5bbf039677,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
f8a6d3a23ce4262e7a588daf7a8305a2,T8833,T8833,T8833,T8833,T8833,T8833,T8833,T8833,HUAWEI T8833,HUAWEI T8833,HUAWEI T8833,HUAWEI T8833
0d7bf1938e60c2a9b668533fcbfe8a6a,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
3a49101179e5b3b0cf57b00777b41db0,Ascend G730,Ascend G730,Ascend G730,Ascend G730,CHER c520,CHER c520,CHER c520,CHER c520,c520,c520,A1586,A1586
177dadb2272a72b874bf578657e5a888,Y325,Y325,Y325,Y325,U82,U82,Y325,Y325,HUAWEI Y325-T00,HUAWEI Y325-T00,HUAWEI Y325-T00,HUAWEI Y325-T00
